,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
155,google,"Ann Arbor, MI",Current Employee - Account Manager,2.0,1.0,4.0,2.0,5.0,1.0,12,2018.0
156,google,"Mountain View, CA",Current Employee - Program Manager,5.0,5.0,5.0,4.0,4.0,5.0,1,2018.0
157,google,"San Francisco, CA",Former Employee - Chief Executive Officer,2.0,4.0,1.0,3.0,5.0,1.0,1,2018.0
158,google,"Mountain View, CA",Current Employee - Partner Development Manager,4.0,3.0,4.0,4.0,5.0,2.0,0,2018.0
159,google,"Mountain View, CA",Former Employee - Store Leader,1.0,3.0,5.0,3.0,3.0,3.0,0,2018.0
160,google,"Mountain View, CA",Current Employee - Business Data Analyst,4.0,5.0,5.0,5.0,4.0,4.0,1,2018.0
161,google,"Mountain View, CA",Former Employee - Anonymous Employee,5.0,4.0,5.0,5.0,3.0,5.0,0,2018.0
162,google,"Mountain View, CA",Former Employee - Software Engineer,3.0,4.0,4.4,4.0,4.4,3.9,0,2018.0
163,google,"Los Angeles, CA",Current Employee - Product Manager,5.0,3.0,5.0,5.0,5.0,4.0,0,2018.0
164,google,"Muskogee, OK",Former Employee - Freelancer,5.0,5.0,4.0,5.0,5.0,4.0,0,2018.0
165,google,"Mountain View, CA",Former Employee - Software Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0,2018.0
166,google,"Mountain View, CA",Current Employee - Educator,5.0,4.0,4.4,4.0,4.4,3.9,0,2018.0
167,google,"San Francisco, CA",Current Employee - Senior Product Manager,5.0,4.0,5.0,4.0,3.0,4.0,1,2018.0
168,google,"Austin, TX",Current Employee - Sales,3.0,3.0,4.4,3.0,3.0,3.0,1,2018.0
169,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,4.0,4.0,5.0,5.0,4.0,3,2018.0
170,google,"San Francisco, CA",Current Employee - IT Resident Fixed Term,5.0,4.0,5.0,4.0,4.0,4.0,0,2018.0
171,google,"Mountain View, CA",Former Employee - Senior Interactive Designer/Product Technology Manager | User Experience,5.0,4.0,5.0,3.0,5.0,3.0,0,2018.0
172,google,"Seattle, WA",Former Employee - Product Manager,4.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
173,google,"Los Angeles, CA",Current Employee - Fulfillment Lead,4.0,5.0,4.0,3.0,4.0,4.0,1,2018.0
174,google,"Pryor, OK",Former Employee - Operations Engineer,1.0,3.0,5.0,2.0,2.0,1.0,6,2018.0
175,google,"Mountain View, CA",Current Employee - Anonymous Employee,4.0,4.0,4.0,4.0,5.0,3.0,2,2018.0
176,google,"New York, NY",Current Employee - Account Manager,4.0,5.0,5.0,3.0,3.0,5.0,3,2018.0
177,google,"Mountain View, CA",Current Employee - PGM,4.0,4.0,4.0,3.0,4.0,4.0,1,2018.0
178,google,"Atlanta, GA",Current Employee - Technical Account Manager,5.0,5.0,5.0,4.0,5.0,4.0,0,2018.0
179,google,"Los Angeles, CA",Former Employee - Web Developer,4.0,4.0,3.0,4.0,5.0,4.0,1,2018.0
180,google,"Mountain View, CA",Current Employee - Staff Software Engineer,5.0,4.0,4.0,4.0,5.0,4.0,0,2018.0
181,google,"Mountain View, CA",Former Employee - Technical Program Manager,3.0,4.0,4.4,4.0,4.4,3.9,2,2018.0
182,google,"Fayetteville, TN",Former Employee - Inside Sales Representative,4.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
183,google,"Kirkland, WA",Current Employee - Senior Software Engineer,4.0,4.0,4.0,3.0,4.0,3.9,0,2018.0
184,google,"Sunnyvale, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,2,2018.0
185,google,"Boulder, CO",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,4.0,1,2018.0
186,google,"Mountain View, CA",Former Employee - Visual Designer,5.0,5.0,5.0,5.0,4.0,4.0,0,2018.0
187,google,"Kirkland, WA",Former Employee - Intern,5.0,3.0,5.0,4.0,4.0,3.0,0,2018.0
188,google,"Los Angeles, CA",Current Employee - Software Engineer,4.0,2.0,4.0,5.0,5.0,3.0,1,2018.0
189,google,"San Francisco, CA",Former Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
190,google,"Mountain View, CA",Current Employee - Anonymous Employee,2.0,3.0,2.0,2.0,4.0,2.0,2,2018.0
191,google,"New York, NY",Current Employee - Technical Recruiter,5.0,3.0,5.0,4.0,5.0,4.0,0,2018.0
192,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,3.0,4.0,3.0,5.0,4.0,0,2018.0
193,google,"Mountain View, CA",Former Employee - Software Engineer,4.0,4.0,4.0,4.0,4.0,3.0,1,2018.0
194,google,"Austin, TX",Former Employee - CRA,2.0,2.0,4.0,1.0,1.0,1.0,0,2018.0
195,google,"Mountain View, CA",Current Employee - Anonymous Employee,5.0,4.0,4.4,4.0,4.4,3.9,3,2018.0
196,google,"Mountain View, CA",Current Employee - Program Manager,3.0,2.0,3.0,3.0,5.0,4.0,4,2018.0
197,google,"San Francisco, CA",Current Employee - Vice President,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
198,google,"San Francisco, CA",Current Employee - Global Strategy Lead,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
199,google,"Chicago, IL",Current Employee - Program Manager,4.0,4.0,4.0,2.0,5.0,4.0,7,2018.0
200,google,"Palo Alto, CA",Former Employee - Engineer,5.0,3.0,5.0,5.0,5.0,4.0,0,2018.0
201,google,"Mountain View, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,3.0,0,2018.0
202,google,"Mountain View, CA",Former Employee - Anonymous Employee,4.0,4.0,5.0,4.0,5.0,2.0,0,2018.0
203,google,"Mountain View, CA",Current Employee - Product Manager,4.0,3.0,3.0,4.0,4.0,3.0,1,2018.0
204,google,"Mountain View, CA",Former Employee - Software Engineer,3.0,5.0,1.0,1.0,2.0,1.0,14,2018.0
