,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
25061,apple,"Austin, TX",Former Employee - GIS Technician,1.0,4.0,2.0,2.0,2.0,2.0,6,2016.0
25062,apple,"Schaumburg, IL",Current Employee - Family Room Specialist,5.0,5.0,5.0,5.0,5.0,5.0,2,2016.0
25063,apple,"Salt Lake City, UT",Current Employee - Sales Specialist,5.0,5.0,4.0,4.0,4.0,4.0,1,2016.0
25064,apple,"Denver, CO",Former Employee - BOH Associate,5.0,3.0,3.0,2.0,3.0,2.0,1,2016.0
25065,apple,"Sunnyvale, CA",Current Employee - Engineering Program Manager,3.0,2.0,4.0,2.0,5.0,1.0,9,2016.0
25066,apple,"San Jose, CA",Current Employee - Project Manager,3.0,4.0,3.0,3.0,3.0,2.0,1,2016.0
25067,apple,"Austin, TX",Former Employee - Senior Customer Service,3.0,2.0,3.0,3.0,3.0,3.0,0,2016.0
25068,apple,"Cupertino, CA",Former Employee - Sales and Marketing,4.0,2.0,4.0,4.0,5.0,5.0,4,2016.0
25069,apple,"New York, NY",Former Employee - Red Zone Specialist,5.0,4.0,5.0,5.0,5.0,3.0,3,2016.0
25070,apple,"Pasadena, CA",Current Employee - Family Room Specialist,4.0,5.0,5.0,5.0,4.0,2.0,1,2016.0
25071,apple,"Colorado Springs, CO",Former Employee - Apple At Home Advisor,5.0,5.0,4.0,4.0,5.0,4.0,0,2016.0
25072,apple,"Houston, TX",Current Employee - House Cleaner,5.0,3.0,2.0,2.0,2.0,3.0,1,2016.0
25073,apple,"Memphis, TN",Former Employee - Mac Genius,4.0,3.0,4.0,5.0,5.0,2.0,0,2016.0
25074,apple,"Toledo, OH",Former Employee - Redzone Specialist,3.0,3.0,4.0,2.0,4.0,2.0,1,2016.0
25075,apple,"Milwaukee, WI",Current Employee - Apple Family Room Specialist,3.0,2.0,2.0,3.0,4.0,3.0,1,2016.0
25076,apple,"Fort Worth, TX",Former Employee - Mac Genius,5.0,4.0,5.0,3.0,5.0,5.0,4,2016.0
25077,apple,"Oklahoma City, OK",Current Employee - Apple At Home Advisor,5.0,5.0,5.0,5.0,4.0,4.0,4,2016.0
25078,apple,"Chicago, IL",Former Employee - Inventory Specialist,4.0,4.0,5.0,4.0,4.0,4.0,0,2016.0
25079,apple,"Paramus, NJ",Current Employee - Apple Genius,3.0,3.0,4.0,3.0,3.0,2.0,2,2016.0
25080,apple,"Fremont, CA",Current Employee - Anonymous Employee,3.0,1.0,1.0,3.0,4.0,2.0,0,2016.0
25081,apple,"Voorhees, NJ",Former Employee - Sales Associate,5.0,4.0,5.0,4.0,4.0,4.0,0,2016.0
25082,apple,"Boulder, CO",Current Employee - Technical Support Advisor - Tier I,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25083,apple,"Los Angeles, CA",Former Employee - Back of House Specialist,4.0,2.0,5.0,2.0,2.0,2.0,2,2016.0
25084,apple,"Pittsburgh, PA",Current Employee - Senior Advisor,4.0,3.0,3.0,4.0,5.0,3.0,1,2016.0
25085,apple,"Taylorsville, UT",Former Employee - Lead Genius,4.0,2.0,5.0,3.0,4.0,4.0,1,2016.0
25086,apple,"Syracuse, NY",Former Employee - Specialist,5.0,4.0,5.0,3.0,5.0,3.0,0,2016.0
25087,apple,"Madison, AL",Current Employee - Apple Genius Administrator,5.0,4.0,5.0,5.0,5.0,4.0,0,2016.0
25088,apple,"Chicago, IL",Current Employee - Specialist,5.0,4.0,5.0,4.0,4.0,5.0,0,2016.0
25089,apple,"San Jose, CA",Former Employee - Senior Wireless Engineer,4.0,2.0,3.0,3.0,4.0,2.0,0,2016.0
25090,apple,"Palo Alto, CA",Current Employee - Anonymous Employee,3.0,3.0,2.0,3.0,3.0,2.0,0,2016.0
25091,apple,"Los Angeles, CA",Current Employee - Specialist/Mentor,4.0,5.0,4.0,3.0,5.0,3.0,1,2016.0
25092,apple,"Raleigh, NC",Current Employee - Apple Genius,4.0,3.0,5.0,4.0,4.0,4.0,1,2016.0
25093,apple,"Lindenwold, NJ",Current Employee - Redzone Specialist,5.0,5.0,4.0,4.0,5.0,5.0,1,2016.0
25094,apple,"Cupertino, CA",Current Employee - Data Engineer,3.0,1.0,2.0,3.0,4.0,2.0,3,2016.0
25095,apple,"Santa Monica, CA",Former Employee - Red Zone Specialist,4.0,4.0,5.0,2.0,4.0,5.0,1,2016.0
25096,apple,"Saint Petersburg, FL",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,0,2016.0
25097,apple,"Cupertino, CA",Former Employee - Engineering Program Manager,3.0,2.0,1.0,4.0,4.0,2.0,3,2016.0
25098,apple,"Natick, MA",Former Employee - Apple Retail - Expert,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25099,apple,"Austin, TX",Former Employee - Line Cook,5.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25100,apple,"Natick, MA",Former Employee - Apple Retail - Expert,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25101,apple,"Austin, TX",Former Employee - Line Cook,5.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25102,apple,"San Jose, CA",Current Employee - Apple Retail - Expert,5.0,3.0,5.0,4.0,5.0,5.0,2,2016.0
25103,apple,"Houston, TX",Current Employee - Apple At Home Advisor,4.0,3.0,5.0,2.0,5.0,4.0,4,2016.0
25104,apple,"Los Angeles, CA",Current Employee - IT Support,3.0,3.0,2.0,2.0,2.0,1.0,0,2016.0
25105,apple,"Columbus, OH",Former Employee - Specialist,5.0,5.0,5.0,3.0,4.0,4.0,0,2016.0
25106,apple,"Cupertino, CA","Former Employee - Team Lead, IOS/Senior Software Engineer",4.0,2.0,4.0,4.0,5.0,3.0,6,2016.0
25107,apple,"Chicago, IL",Current Employee - Apple Retail Specialist,5.0,3.0,3.0,3.0,4.0,3.0,1,2016.0
25108,apple,"Cupertino, CA",Former Employee - Senior Financial Analyst,4.0,2.0,5.0,4.0,4.0,4.0,4,2016.0
25109,apple,"Cupertino, CA",Current Employee - RF Test Engineer,2.0,1.0,3.0,1.0,4.0,1.0,7,2016.0
25110,apple,"Atlanta, GA",Current Employee - Apple At Home Advisor,5.0,3.0,5.0,4.0,4.0,4.0,0,2016.0
25111,apple,"New York, NY",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,4.0,4.0,0,2016.0
25112,apple,"Cupertino, CA",Former Employee - Anonymous Employee,3.0,3.0,2.0,1.0,3.0,2.0,1,2016.0
25113,apple,"Santa Monica, CA",Former Employee - Android Developer/User Experience Designer,4.0,3.0,5.0,4.0,5.0,5.0,1,2016.0
25114,apple,"Trumbull, CT",Former Employee - Redzone Specialist,5.0,5.0,5.0,4.0,3.0,5.0,0,2016.0
25115,apple,"Atlanta, GA",Former Employee - At Home Advisor ­ AppleCare ­ Senior Advisor,2.0,1.0,2.0,1.0,2.0,1.0,7,2016.0
25116,apple,"Danville, CA",Former Employee - Lifeguard/Swim Instructor,4.0,2.0,4.0,1.0,5.0,2.0,0,2016.0
25117,apple,"Burlington, MA",Current Employee - Store Manager,3.0,3.0,4.0,3.0,5.0,2.0,2,2016.0
25118,apple,"Gainesville, GA",Current Employee - Apple At Home Advisor IOS Chat T1,5.0,5.0,5.0,5.0,5.0,5.0,2,2016.0
25119,apple,"San Antonio, TX",Former Employee - Anonymous Employee,4.0,3.0,5.0,4.0,4.0,4.0,0,2016.0
25120,apple,"Los Angeles, CA",Former Employee - Market Research Analyst,4.0,4.0,4.0,4.0,4.0,4.0,0,2016.0
25121,apple,"San Francisco, CA",Former Employee - Human Interface Designer,3.0,2.0,4.0,3.0,4.0,4.0,0,2016.0
25122,apple,"Cupertino, CA",Current Employee - Anonymous Employee,5.0,5.0,4.0,4.0,5.0,5.0,0,2016.0
25123,apple,"Nashua, NH",Former Employee - Family Room Specialist,4.0,4.0,5.0,3.0,3.0,4.0,2,2016.0
25124,apple,"Cupertino, CA",Current Employee - Family Room Specialist,1.0,1.0,1.0,1.0,2.0,1.0,4,2016.0
25125,apple,"Cupertino, CA",Former Employee - Engineer,2.0,1.0,2.0,4.0,5.0,4.0,5,2016.0
25126,apple,"Atlanta, GA",Current Employee - Specialist,3.0,3.0,4.0,3.0,4.0,3.0,1,2016.0
25127,apple,"Cupertino, CA",Current Employee - In-Store Guest Trainer,5.0,4.0,5.0,4.0,4.0,5.0,0,2016.0
25128,apple,"Los Angeles, CA",Current Employee - Specialist,4.0,4.0,5.0,4.0,3.0,4.0,0,2016.0
25129,apple,"Tukwila, WA",Former Employee - Apple Genius,4.0,3.0,4.0,3.0,4.0,3.0,1,2016.0
25130,apple,"San Francisco, CA",Current Employee - Software Engineer - Applications,5.0,4.0,5.0,5.0,5.0,5.0,2,2016.0
25131,apple,"Birmingham, AL",Former Employee - Family Room Specialist,4.0,3.0,4.0,5.0,5.0,2.0,2,2016.0
25132,apple,"San Jose, CA",Former Employee - Store Manager,4.0,2.0,4.0,3.0,4.0,4.0,0,2016.0
25133,apple,"Cupertino, CA",Former Employee - Specialist,3.0,1.0,3.0,1.0,5.0,3.0,3,2016.0
25134,apple,"Cupertino, CA",Current Employee - Anonymous Employee,3.0,2.0,3.0,1.0,2.0,1.0,3,2016.0
25135,apple,"San Francisco, CA",Former Employee - Back of House Specialist,3.0,4.0,5.0,2.0,4.0,1.0,1,2016.0
25136,apple,"Naples, FL",Current Employee - Specialist,4.0,3.0,5.0,2.0,4.0,5.0,0,2016.0
25137,apple,"New York, NY",Current Employee - Mac Genius,4.0,5.0,5.0,4.0,5.0,4.0,0,2016.0
25138,apple,"New York, NY",Former Employee - Redzone Specialist,1.0,1.0,3.0,2.0,4.0,1.0,2,2016.0
25139,apple,"Santa Barbara, CA",Former Employee - Specialist,4.0,2.0,5.0,3.0,2.0,1.0,1,2016.0
25140,apple,"Freehold, NJ",Former Employee - Family Room Specialist,4.0,3.0,5.0,2.0,5.0,3.0,1,2016.0
25141,apple,"Providence, RI",Current Employee - Manager,4.0,4.0,5.0,3.0,5.0,4.0,1,2016.0
25142,apple,"Columbus, OH",Former Employee - Web Developer-Designer,5.0,2.0,5.0,4.0,4.0,4.0,0,2016.0
25143,apple,"Farmington Hills, MI",Current Employee - NONE,1.0,1.0,4.0,1.0,1.0,1.0,0,2016.0
25144,apple,"Denver, CO",Current Employee - AppleCare Senior Advisor,5.0,3.0,5.0,5.0,5.0,4.0,1,2016.0
25145,apple,"Sunnyvale, CA",Current Employee - Java Developer,5.0,5.0,5.0,5.0,5.0,5.0,1,2016.0
25146,apple,"Sunnyvale, CA",Current Employee - Java Developer,5.0,5.0,5.0,5.0,5.0,5.0,1,2016.0
25147,apple,"Cupertino, CA",Current Employee - Technical Program Manager,4.0,4.0,4.0,4.0,4.0,4.0,0,2016.0
25148,apple,"Tallahassee, FL",Former Employee - Apple AHA,4.0,2.0,5.0,5.0,5.0,5.0,0,2016.0
25149,apple,"Memphis, TN",Current Employee - Anonymous Employee,3.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25150,apple,"Sunnyvale, CA",Former Employee - Senior Software Engineer,4.0,3.0,4.0,3.0,4.0,4.0,1,2016.0
25151,apple,"Kansas City, MO",Current Employee - Applecare At Home Advisor,4.0,4.0,4.0,4.0,5.0,2.0,3,2016.0
25152,apple,"Cupertino, CA","Former Employee - Manager, New Product Introduction Readiness",4.0,2.0,3.0,2.0,3.0,4.0,3,2016.0
25153,apple,"Cupertino, CA","Current Employee - Finance Manager, Retail Real Estate",5.0,3.3,4.1,3.4,4.1,3.4,2,2016.0
25154,apple,"Cupertino, CA",Current Employee - Inventory Specialist,4.0,4.0,4.0,3.0,5.0,3.0,0,2016.0
25155,apple,"Austin, TX",Former Employee - Applecare At Home Advisor,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25156,apple,"Los Angeles, CA",Current Employee - Apple Genius,5.0,3.0,5.0,4.0,5.0,4.0,0,2016.0
25157,apple,"New York, NY",Former Employee - Specialist,3.0,1.0,2.0,2.0,5.0,1.0,2,2016.0
25158,apple,"Austin, TX",Former Employee - Account Executive,3.0,4.0,4.0,3.0,4.0,3.0,1,2016.0
25159,apple,"New York, NY",Former Employee - Sales Specialist,3.0,2.0,5.0,3.0,5.0,2.0,1,2016.0
25160,apple,"San Antonio, TX",Former Employee - Apple At Home Senior Advisor,4.0,3.0,5.0,3.0,4.0,1.0,1,2016.0
25161,apple,"Chicago, IL",Current Employee - Chat Tech Support,1.0,4.0,1.0,4.0,4.0,1.0,7,2016.0
25162,apple,"Fullerton, CA",Former Employee - Anonymous Employee,5.0,4.0,5.0,3.0,5.0,4.0,0,2016.0
25163,apple,"Austin, TX",Former Employee - Teir II Technical Support,5.0,2.0,5.0,3.0,5.0,5.0,0,2016.0
25164,apple,"Cupertino, CA",Current Employee - Technical Trainer,4.0,3.3,4.1,3.4,4.1,3.4,1,2016.0
25165,apple,"Cupertino, CA",Former Employee - Anonymous Employee,5.0,4.0,4.0,4.0,4.0,4.0,0,2016.0
25166,apple,"Saint Louis, MO",Former Employee - Red Zone Specialist,5.0,5.0,5.0,3.0,4.0,5.0,0,2016.0
25167,apple,"Colorado Springs, CO",Current Employee - Anonymous Employee,4.0,2.0,5.0,3.0,5.0,3.0,0,2016.0
25168,apple,"Dallas, TX",Former Employee - Specialist,4.0,2.0,4.0,3.0,3.0,3.0,1,2016.0
25169,apple,"Manhattan Beach, CA",Former Employee - Specialist,4.0,4.0,5.0,5.0,3.0,4.0,0,2016.0
25170,apple,"Morgan Hill, CA",Former Employee - Specialist,3.0,3.0,4.0,2.0,2.0,1.0,2,2016.0
25171,apple,"San Jose, CA",Current Employee - Recruiting Coordinator,3.0,3.0,4.0,2.0,3.0,3.0,1,2016.0
25172,apple,"Palm Springs, CA",Current Employee - Apple At Home Advisor,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25173,apple,"Cupertino, CA",Current Employee - Engineering Program Manager,4.0,3.0,3.0,4.0,4.0,4.0,2,2016.0
25174,apple,"Cupertino, CA",Current Employee - Global Security Events Manager,4.0,2.0,5.0,3.0,5.0,3.0,2,2016.0
25175,apple,"Waikïkï, HI",Former Employee - Apple Genius,3.0,2.0,1.0,1.0,4.0,1.0,3,2016.0
25176,apple,"Seattle, WA",Current Employee - Sales Specialist,4.0,3.0,5.0,5.0,3.0,5.0,0,2016.0
25177,apple,"Orlando, FL",Current Employee - At Home Customer Service Advisor,4.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25178,apple,"Austin, TX",Current Employee - Senior ITunes Advisor,2.0,1.0,2.0,2.0,4.0,1.0,5,2016.0
25179,apple,"Austin, TX",Former Employee - Anonymous Employee,4.0,3.0,3.0,2.0,3.0,3.0,1,2016.0
25180,apple,"Aventura, FL",Current Employee - Apple Genius,4.0,5.0,5.0,5.0,4.0,4.0,1,2016.0
25181,apple,"Cupertino, CA",Former Employee - Software Engineer,2.0,3.0,3.0,2.0,3.0,3.0,3,2016.0
25182,apple,"San Diego, CA",Current Employee - Apple At Home Advisor,5.0,3.3,4.1,3.4,4.1,3.4,3,2016.0
25183,apple,"Atlanta, GA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25184,apple,"Nanuet, NY",Current Employee - Creative Trainer,5.0,3.0,5.0,4.0,4.0,3.0,2,2016.0
25185,apple,"Cupertino, CA",Current Employee - Validation Engineer,4.0,3.0,4.0,3.4,4.0,3.4,0,2016.0
25186,apple,"Cupertino, CA",Current Employee - Manager,4.0,3.0,5.0,3.0,5.0,4.0,0,2016.0
25187,apple,"Orlando, FL",Current Employee - Edu Sales,4.0,5.0,4.0,4.0,4.0,3.0,1,2016.0
25188,apple,"Scottsdale, AZ",Current Employee - Genius,5.0,5.0,5.0,4.0,5.0,4.0,0,2016.0
25189,apple,"Austin, TX",Former Employee - IOS Senior Advisor,5.0,5.0,4.0,4.0,4.0,5.0,0,2016.0
25190,apple,"Ridgeland, MS",Former Employee - Anonymous Employee,5.0,2.0,5.0,2.0,2.0,4.0,0,2016.0
25191,apple,"Sunnyvale, CA",Current Employee - Engineering Project Manager,2.0,1.0,3.0,3.0,3.0,3.0,5,2016.0
25192,apple,"Cupertino, CA",Current Employee - Individual Contributor,3.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25193,apple,"Hanover, NH",Former Employee - Campus Representative,5.0,4.0,5.0,3.0,3.0,5.0,0,2016.0
25194,apple,"Dallas, TX",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,4.0,0,2016.0
25195,apple,"Glendora, NJ",Former Employee - Manager,4.0,2.0,5.0,3.0,4.0,3.0,0,2016.0
25196,apple,"San Francisco, CA",Former Employee - Family Room Specialist,4.0,5.0,5.0,4.0,5.0,4.0,0,2016.0
25197,apple,"Dedham, MA",Current Employee - Specialist,3.0,2.0,4.0,2.0,4.0,2.0,2,2016.0
25198,apple,"Boston, MA",Former Employee - Tour Guide,3.0,5.0,4.0,1.0,2.0,3.0,0,2016.0
25199,apple,"Aventura, FL",Current Employee - Family Room Specialist,5.0,4.0,5.0,4.0,5.0,5.0,0,2016.0
25200,apple,"Aventura, FL",Current Employee - Family Room Specialist,5.0,4.0,5.0,4.0,5.0,5.0,0,2016.0
25201,apple,"Tucson, AZ",Former Employee - Apple At Home Advisor,5.0,5.0,5.0,5.0,5.0,5.0,1,2016.0
25202,apple,"Cupertino, CA",Current Employee - Anonymous Employee,4.0,4.0,3.0,3.0,4.0,4.0,0,2016.0
25203,apple,"Boston, MA",Former Employee - Red Zone Specialist,4.0,4.0,4.0,4.0,4.0,4.0,0,2016.0
25204,apple,"Cupertino, CA",Former Employee - Anonymous Employee,3.0,1.0,3.0,3.0,5.0,3.0,3,2016.0
25205,apple,"Cupertino, CA",Former Employee - Apple Genius Technician,3.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25206,apple,"New York, NY",Current Employee - Mac Genius,4.0,3.0,5.0,5.0,5.0,4.0,1,2016.0
25207,apple,"New York, NY",Current Employee - Apple Retail - Expert,3.0,3.0,5.0,3.0,3.0,3.0,0,2016.0
25208,apple,"Baton Rouge, LA",Former Employee - Redzone Specialist,4.0,3.0,4.0,5.0,4.0,3.0,1,2016.0
25209,apple,"Austin, TX",Current Employee - Anonymous Employee,5.0,4.0,5.0,4.0,5.0,4.0,0,2016.0
25210,apple,"Atlanta, GA",Current Employee - Team Manager,4.0,3.0,5.0,4.0,5.0,4.0,0,2016.0
25211,apple,"San Francisco, CA",Former Employee - Mechanical Engineer,3.0,2.0,2.0,4.0,4.0,2.0,6,2016.0
25212,apple,"Elk Grove, CA",Current Employee - Material Handler,5.0,4.0,5.0,3.0,4.0,5.0,0,2016.0
25213,apple,"Cupertino, CA",Former Employee - Wireless RF Engineer,5.0,3.0,3.0,4.0,5.0,5.0,0,2016.0
25214,apple,"Cupertino, CA",Former Employee - Anonymous Employee,5.0,4.0,4.0,4.0,4.0,4.0,1,2016.0
25215,apple,"San Francisco, CA",Current Employee - Business Specialist,5.0,4.0,5.0,4.0,4.0,5.0,1,2016.0
25216,apple,"New York, NY",Current Employee - Mac Genius,4.0,3.0,2.0,4.0,5.0,2.0,0,2016.0
25217,apple,"Fairview, NJ",Current Employee - Family Room Specialist,4.0,3.0,4.0,2.0,4.0,1.0,0,2016.0
25218,apple,"Yardley, PA",Former Employee - Enterprise Account Executive,3.0,3.3,4.1,3.4,4.1,3.4,1,2016.0
25219,apple,"Santa Clara, CA",Former Employee - Senior Software Engineer,4.0,4.0,4.0,4.0,4.0,4.0,1,2016.0
25220,apple,"Tampa, FL",Current Employee - Apple At Home Advisor,5.0,5.0,5.0,4.0,5.0,5.0,2,2016.0
25221,apple,"Cupertino, CA",Former Employee - Data Analyst,4.0,5.0,4.0,3.0,4.0,5.0,0,2016.0
25222,apple,"Austin, TX",Current Employee - Mac Specialist (Apple Store),4.0,1.0,4.0,2.0,5.0,3.0,0,2016.0
25223,apple,"Honolulu, HI",Former Employee - Genius Administrator,2.0,2.0,4.0,2.0,5.0,2.0,1,2016.0
25224,apple,"Pasadena, CA",Current Employee - Anonymous Employee,4.0,3.0,5.0,4.0,4.0,3.0,0,2016.0
25225,apple,"Chicago, IL",Current Employee - Apple Genius,5.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25226,apple,"Cupertino, CA",Former Employee - Senior Media Producer/Photographer/Retoucher,4.0,4.0,4.0,4.0,4.0,4.0,3,2016.0
25227,apple,"Santa Clara, CA",Current Employee - Financial Analyst,5.0,4.0,5.0,4.0,4.0,5.0,1,2016.0
25228,apple,"Laguna Hills, CA",Former Employee - Anonymous Employee,3.0,3.0,4.0,3.0,3.0,2.0,1,2016.0
25229,apple,"San Diego, CA",Former Employee - Sales Support Lead,3.0,3.0,4.0,2.0,3.0,2.0,0,2016.0
25230,apple,"Orlando, FL",Former Employee - Family Room Specialist,4.0,3.0,4.0,4.0,5.0,3.0,1,
25231,apple,"Towson, MD",Current Employee - Genuis,5.0,1.0,5.0,2.0,4.0,4.0,0,2016.0
25232,apple,"Chattanooga, TN",Former Employee - Anonymous Employee,4.0,4.0,5.0,5.0,4.0,5.0,0,2016.0
25233,apple,"Boston, MA",Former Employee - Apple Genius,3.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25234,apple,"Los Angeles, CA",Former Employee - Apple Expert,5.0,4.0,5.0,4.0,5.0,5.0,0,2016.0
25235,apple,"Santa Monica, CA",Former Employee - Creative,5.0,3.0,4.0,4.0,4.0,4.0,0,2016.0
25236,apple,"Sunnyvale, CA",Former Employee - Front-End Developer,3.0,2.0,2.0,4.0,3.0,2.0,1,2016.0
25237,apple,"New York, NY",Current Employee - Anonymous Employee,5.0,1.0,5.0,5.0,5.0,3.0,0,2016.0
25238,apple,"White Plains, NY",Current Employee - Specialist,5.0,3.0,5.0,4.0,5.0,3.0,0,2016.0
25239,apple,"Cupertino, CA",Current Employee - Corporate Employee,5.0,5.0,5.0,5.0,5.0,5.0,2,2016.0
25240,apple,"Elk Grove, CA",Former Employee - Inventory Specialist,4.0,3.0,4.0,4.0,4.0,2.0,0,2016.0
25241,apple,"Novi, MI",Current Employee - Creative,4.0,4.0,5.0,5.0,4.0,4.0,2,2016.0
25242,apple,"Fayetteville, AR",Former Employee - Solutions Consultant,5.0,2.0,5.0,3.0,5.0,5.0,1,2016.0
25243,apple,"Orlando, FL",Current Employee - Apple AHA,3.0,2.0,2.0,2.0,3.0,1.0,1,2016.0
25244,apple,"Cupertino, CA",Current Employee - Apple At Home Advisor,4.0,4.0,3.0,5.0,5.0,4.0,16,2016.0
25245,apple,"Cupertino, CA",Current Employee - Anonymous Employee,2.0,1.0,3.0,2.0,2.0,1.0,7,2016.0
25246,apple,"Cupertino, CA",Former Employee - Anonymous Employee,4.0,3.0,4.0,4.0,4.0,3.0,1,2016.0
25247,apple,"Atlanta, GA",Current Employee - Service Specialist,4.0,3.0,5.0,5.0,5.0,2.0,1,2016.0
25248,apple,"New York, NY",Current Employee - Specialist,5.0,5.0,5.0,3.0,3.0,4.0,0,2016.0
25249,apple,"San Antonio, TX",Former Employee - Apple AHA,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25250,apple,"New York, NY",Former Employee - Anonymous Employee,3.0,2.0,5.0,2.0,4.0,3.0,1,2016.0
25251,apple,"West New York, NJ",Current Employee - Anonymous Employee,3.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25252,apple,"New York, NY",Current Employee - Expert,3.0,4.0,4.0,3.0,4.0,3.0,0,2016.0
25253,apple,"Chicago, IL",Current Employee - Manager,5.0,3.0,5.0,5.0,5.0,5.0,0,2016.0
25254,apple,"Tigard, OR",Current Employee - Genius Administrator,5.0,3.0,5.0,5.0,5.0,5.0,2,2016.0
25255,apple,"Aventura, FL",Former Employee - Family Room Specialist,4.0,5.0,5.0,3.0,5.0,3.0,1,2016.0
25256,apple,"Appleton, WI",Current Employee - AppleCare Senior Advisor,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25257,apple,"San Diego, CA",Current Employee - Inventory Specialist,5.0,4.0,5.0,4.0,5.0,4.0,0,2016.0
25258,apple,"Cambridge, MA",Former Employee - Anonymous Employee,5.0,4.0,5.0,5.0,4.0,5.0,0,2016.0
25259,apple,"Cupertino, CA",Current Employee - Family Room Specialist,5.0,4.0,4.0,3.0,4.0,4.0,0,2016.0
25260,apple,"San Jose, CA",Former Employee - Worldwide Corporate Recruitment At Apple,4.0,5.0,4.0,3.0,4.0,4.0,1,2016.0
25261,apple,"White Plains, NY",Former Employee - Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25262,apple,"Orland Park, IL",Former Employee - Mac Genius,5.0,5.0,5.0,3.0,5.0,5.0,0,2016.0
25263,apple,"Cincinnati, OH",Former Employee - Specialist,5.0,3.0,5.0,5.0,5.0,3.0,0,2016.0
25264,apple,"Elk Grove, CA",Current Employee - Supply Demand Planning Manager,4.0,1.0,5.0,5.0,3.0,5.0,5,2016.0
25265,apple,"Spokane, WA",Current Employee - Apple Genius,5.0,2.0,5.0,4.0,5.0,5.0,1,2016.0
25266,apple,"Broomfield, CO",Current Employee - Family Room Specialist,4.0,4.0,5.0,4.0,5.0,4.0,0,2016.0
25267,apple,"Long Beach, CA",Former Employee - Expert,5.0,5.0,5.0,5.0,5.0,3.0,3,2016.0
25268,apple,"Jackson, NJ",Current Employee - Mac Genius,4.0,4.0,5.0,3.0,5.0,4.0,0,2016.0
25269,apple,"Century City, CA",Former Employee - Specialist,4.0,5.0,5.0,3.0,2.0,4.0,0,2016.0
25270,apple,"The Woodlands, TX",Current Employee - Apple BOH Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25271,apple,"Cambridge, MA",Current Employee - Family Room Specialist,1.0,1.0,3.0,1.0,3.0,2.0,1,2016.0
25272,apple,"Boston, MA",Former Employee - Specialist,5.0,5.0,5.0,3.0,5.0,5.0,0,2016.0
25273,apple,"Jersey City, NJ",Former Employee - Business Specialist,3.0,4.0,5.0,3.0,2.0,3.0,1,2016.0
25274,apple,"Boston, MA",Current Employee - Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25275,apple,"Jersey City, NJ",Former Employee - Business Specialist,3.0,4.0,5.0,3.0,2.0,3.0,1,2016.0
25276,apple,"Rosemount, MN",Former Employee - Store Leader,3.0,3.0,4.1,2.0,5.0,3.0,0,2016.0
25277,apple,"Bountiful, UT",Former Employee - At Home Advisor,5.0,5.0,5.0,5.0,5.0,5.0,0,2016.0
25278,apple,"Cupertino, CA",Current Employee - ASIC Design Engineer,4.0,3.3,4.1,3.4,4.1,3.4,0,2016.0
25279,apple,"Bellevue, WA",Former Employee - Sales Specialist,3.0,5.0,4.0,1.0,3.0,3.0,3,2016.0
25280,apple,"Las Vegas, NV",Current Employee - Redzone Specialist,5.0,5.0,5.0,2.0,5.0,2.0,0,2016.0
25281,apple,"Lynnwood, WA",Former Employee - Redzone Specialist,5.0,5.0,5.0,4.0,4.0,3.0,0,2016.0
25282,apple,"Tampa, FL",Former Employee - Family Room Specialist,4.0,2.0,5.0,2.0,3.0,2.0,3,2016.0
25283,apple,"Chicago, IL",Current Employee - Anonymous Employee,4.0,3.0,5.0,3.4,5.0,3.4,0,2016.0
25284,apple,"Woodcliff Lake, NJ",Current Employee - Specialist,4.0,4.0,5.0,3.0,5.0,4.0,1,2016.0
25285,apple,"New York, NY",Current Employee - Apple Genius,5.0,4.0,4.0,4.0,4.0,4.0,0,2016.0
25286,apple,"New York, NY",Current Employee - Design Engineer,5.0,4.0,4.0,5.0,5.0,5.0,0,2016.0
