,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,Company_code,Job_code,Locations_code
6056,0.75,0.5,0.75,0.5,0.75,0.75,0.0004775549188156638,0.2,0.20534388916378032,0.717948717948718
6057,0.5,0.75,0.25,0.75,0.75,0.25,0.004775549188156638,0.2,0.4824344383968333,0.20512820512820512
6058,0.25,0.25,0.5,0.75,0.75,0.5,0.0009551098376313276,0.2,0.6679861454725384,0.20512820512820512
6059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.504205838693716,0.6358974358974359
6060,1.0,0.25,1.0,0.75,1.0,1.0,0.0,0.2,0.7862444334487878,0.20512820512820512
6061,0.75,0.5,0.5,0.5,0.5,0.25,0.0009551098376313276,0.2,0.34141514101929743,0.20512820512820512
6062,0.5,0.25,0.0,0.5,0.5,0.25,0.0057306590257879654,0.2,0.8975754576942109,0.20512820512820512
6063,1.0,0.25,1.0,0.75,1.0,0.5,0.0,0.2,0.6932211776348343,0.19487179487179487
6064,1.0,0.75,1.0,1.0,1.0,1.0,0.0004775549188156638,0.2,0.1454725383473528,0.7487179487179487
6065,0.75,1.0,0.5,0.75,0.5,0.75,0.0,0.2,0.7644730331519051,0.41025641025641024
6066,1.0,1.0,1.0,0.5,0.25,1.0,0.0,0.2,0.4438396833250866,0.20512820512820512
6067,1.0,0.75,1.0,1.0,0.75,1.0,0.0004775549188156638,0.2,0.467095497278575,0.20512820512820512
6068,0.25,0.0,0.25,0.25,0.75,0.25,0.002387774594078319,0.2,0.5630875804057398,0.20512820512820512
6069,1.0,0.5,1.0,1.0,0.75,1.0,0.0014326647564469914,0.2,0.6853043047996042,0.717948717948718
6070,0.5,0.5,0.5,0.25,0.75,0.25,0.0,0.2,0.6932211776348343,0.7487179487179487
6071,0.75,0.75,1.0,0.75,0.75,0.75,0.0,0.2,0.7644730331519051,0.7487179487179487
6072,0.25,0.25,0.75,0.0,0.0,0.0,0.0004775549188156638,0.2,0.05739732805541811,0.7487179487179487
6073,0.5,0.75,0.75,0.5,0.25,0.25,0.0,0.2,0.504205838693716,0.7487179487179487
6074,0.5,0.0,0.25,0.5,0.5,0.5,0.0014326647564469914,0.2,0.19693221177634837,0.20512820512820512
6075,0.0,0.0,0.0,0.0,0.0,0.0,0.004775549188156638,0.2,0.12122711528946067,0.8717948717948718
6076,0.75,0.75,1.0,0.75,0.75,0.75,0.0004775549188156638,0.2,0.41316180108857004,0.20512820512820512
6077,0.75,0.75,1.0,0.25,0.75,0.0,0.0,0.2,0.7644730331519051,0.7487179487179487
6078,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.2,0.13904007916872838,0.7589743589743589
6079,0.75,0.5,0.75,0.75,1.0,0.25,0.0004775549188156638,0.2,0.7545769421078675,0.20512820512820512
6080,1.0,0.5,1.0,0.5,0.75,0.75,0.0,0.2,0.0905492330529441,0.8564102564102564
6081,0.75,0.5,0.25,1.0,1.0,0.5,0.004775549188156638,0.2,0.7456704601682336,0.20512820512820512
6082,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.2,0.41316180108857004,0.20512820512820512
6083,0.5,0.25,0.25,0.25,0.75,0.0,0.0,0.2,0.7659574468085107,0.5743589743589743
6084,0.25,0.0,0.25,0.25,0.75,0.25,0.0004775549188156638,0.2,0.5888174171202376,0.20512820512820512
6085,0.25,0.25,0.5,0.0,0.0,0.0,0.002387774594078319,0.2,0.9930727362691738,0.24102564102564103
6086,0.75,0.5,0.75,0.75,1.0,0.75,0.0004775549188156638,0.2,0.5888174171202376,0.20512820512820512
6087,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.2,0.9371598218703613,0.7487179487179487
6088,0.0,0.25,0.25,0.25,0.25,0.0,0.0033428844317096463,0.2,0.8302820385947551,0.20512820512820512
6089,0.75,0.25,0.75,0.5,0.75,0.5,0.0028653295128939827,0.2,0.4948045522018803,0.20512820512820512
6090,0.75,0.75,1.0,0.5,0.75,0.75,0.0009551098376313276,0.2,0.5235032162295894,0.20512820512820512
6091,1.0,0.75,1.0,1.0,1.0,0.75,0.0019102196752626551,0.2,0.34141514101929743,0.20512820512820512
6092,0.75,0.75,1.0,0.75,1.0,0.75,0.0,0.2,0.7644730331519051,0.8051282051282052
6093,0.5,0.25,0.75,0.0,0.5,1.0,0.0019102196752626551,0.2,0.03117268678871846,0.20512820512820512
6094,1.0,0.75,1.0,0.75,0.75,1.0,0.0,0.2,0.47847600197921825,0.20512820512820512
6095,0.75,0.0,0.5,0.5,0.75,0.25,0.0014326647564469914,0.2,0.5888174171202376,0.20512820512820512
6096,0.5,0.25,0.75,0.25,0.5,0.25,0.0,0.2,0.16229589312221673,0.7435897435897436
6097,1.0,0.5,1.0,1.0,1.0,1.0,0.0014326647564469914,0.2,0.9233052944087087,0.20512820512820512
6098,1.0,0.75,1.0,0.75,0.75,0.75,0.0,0.2,0.0905492330529441,0.8153846153846154
6099,0.75,0.25,0.75,0.5,0.75,0.25,0.0004775549188156638,0.2,0.504205838693716,0.14358974358974358
6100,1.0,0.25,0.75,1.0,1.0,0.5,0.0004775549188156638,0.2,0.6867887184562098,0.20512820512820512
6101,0.5,1.0,0.5,0.5,1.0,0.25,0.0033428844317096463,0.2,0.41613062840178133,0.20512820512820512
6102,1.0,0.5,1.0,0.75,1.0,0.75,0.0,0.2,0.7644730331519051,0.6102564102564103
6103,1.0,0.75,1.0,1.0,0.75,0.75,0.0,0.2,0.6061355764473034,0.3435897435897436
6104,0.5,0.0,0.75,0.5,0.75,0.25,0.0033428844317096463,0.2,0.4344383968332509,0.20512820512820512
6105,0.75,0.5,0.5,0.5,0.5,0.5,0.0028653295128939827,0.2,0.02028698664027709,0.20512820512820512
6106,0.75,0.75,0.75,0.25,0.5,0.6,0.004297994269340974,0.2,0.3310242454230579,0.20512820512820512
6107,0.5,0.5,0.75,0.5,0.25,0.25,0.0004775549188156638,0.2,0.7644730331519051,0.8
6108,0.0,0.5,0.25,0.25,0.75,0.5,0.006685768863419293,0.2,0.7659574468085107,0.20512820512820512
6109,0.75,0.75,0.75,0.75,0.75,0.75,0.0004775549188156638,0.2,0.326571004453241,0.7589743589743589
6110,0.75,0.5,1.0,0.5,0.75,0.75,0.0014326647564469914,0.2,0.07916872835230085,0.20512820512820512
6111,0.5,0.25,0.5,0.75,0.75,0.5,0.0033428844317096463,0.2,0.9223156853043049,0.20512820512820512
6112,0.75,0.75,0.75,0.5,0.5,0.75,0.0,0.2,0.0905492330529441,0.7487179487179487
6113,0.5,0.5,0.5,0.25,0.25,0.25,0.0014326647564469914,0.2,0.9371598218703613,0.717948717948718
6114,1.0,1.0,1.0,1.0,1.0,1.0,0.0004775549188156638,0.2,0.277090549233053,0.41025641025641024
6115,0.5,0.0,0.75,0.25,0.5,0.5,0.0004775549188156638,0.2,0.04255319148936171,0.7435897435897436
6116,1.0,0.5,0.5,1.0,1.0,0.5,0.0014326647564469914,0.2,0.17862444334487879,0.20512820512820512
6117,0.25,0.0,0.25,0.25,0.75,0.0,0.0019102196752626551,0.2,0.504205838693716,0.717948717948718
6118,0.25,0.5,0.75,0.25,0.75,0.25,0.0009551098376313276,0.2,0.5393369619000495,0.717948717948718
6119,0.75,0.25,1.0,0.75,0.75,0.75,0.0019102196752626551,0.2,0.5472538347352797,0.20512820512820512
6120,0.5,0.0,0.5,0.5,1.0,0.5,0.002387774594078319,0.2,0.7704106877783277,0.20512820512820512
6121,1.0,0.75,1.0,0.5,0.5,0.75,0.0009551098376313276,0.2,0.8822365165759526,0.20512820512820512
6122,1.0,1.0,1.0,0.25,0.5,0.75,0.0,0.2,0.243938644235527,0.4717948717948718
6123,1.0,1.0,1.0,0.5,1.0,0.5,0.0,0.2,0.6491835724888669,0.7692307692307693
6124,0.75,0.5,0.25,0.5,0.75,0.75,0.0014326647564469914,0.2,0.8921326076199901,0.20512820512820512
6125,0.75,0.25,0.5,0.5,0.5,0.5,0.0,0.2,0.0905492330529441,0.7487179487179487
6126,1.0,0.5,1.0,1.0,1.0,0.75,0.0009551098376313276,0.2,0.3988124690747155,0.717948717948718
6127,0.5,0.5,0.5,0.0,0.75,0.25,0.0014326647564469914,0.2,0.7803067788223652,0.20512820512820512
6128,0.0,0.25,0.0,0.0,0.5,0.0,0.0038204393505253103,0.2,0.7709054923305295,0.20512820512820512
6129,1.0,1.0,1.0,0.75,1.0,0.75,0.0004775549188156638,0.2,0.9015338941118259,0.20512820512820512
6130,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.9371598218703613,0.13846153846153847
6131,1.0,0.25,0.75,1.0,0.75,0.75,0.0033428844317096463,0.2,0.16971796140524495,0.20512820512820512
6132,0.5,0.75,0.75,0.0,0.5,0.75,0.0004775549188156638,0.2,0.7065809005442851,0.19487179487179487
6133,0.75,0.5,1.0,0.75,0.75,0.5,0.0019102196752626551,0.2,0.34438396833250867,0.20512820512820512
6134,0.75,0.5,0.5,0.25,0.75,0.5,0.0,0.2,0.8604651162790699,0.8153846153846154
6135,0.5,0.5,0.25,0.5,0.75,0.25,0.0009551098376313276,0.2,0.5888174171202376,0.20512820512820512
6136,0.5,0.0,0.5,0.25,0.5,0.25,0.0009551098376313276,0.2,0.6625432953983177,0.20512820512820512
6137,0.5,0.75,0.5,0.25,0.5,0.25,0.0,0.2,0.5888174171202376,0.7487179487179487
6138,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.9223156853043049,0.20512820512820512
6139,1.0,0.75,0.75,0.5,0.75,1.0,0.0004775549188156638,0.2,0.4948045522018803,0.20512820512820512
6140,0.5,0.0,0.25,0.0,0.25,0.75,0.0033428844317096463,0.2,0.7105393369619001,0.20512820512820512
6141,1.0,0.75,0.75,0.75,0.75,0.75,0.0004775549188156638,0.2,0.15141019297377536,0.20512820512820512
6142,0.75,0.25,0.5,0.5,0.5,1.0,0.007163323782234957,0.2,0.9287481444829293,0.20512820512820512
6143,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.2,0.7644730331519051,0.41025641025641024
6144,0.25,0.0,0.25,0.25,0.25,0.75,0.0009551098376313276,0.2,0.02028698664027709,0.20512820512820512
6145,0.5,0.25,1.0,0.0,0.75,0.0,0.0,0.2,0.504205838693716,0.717948717948718
6146,1.0,0.5,1.0,0.75,0.75,1.0,0.0009551098376313276,0.2,0.02028698664027709,0.20512820512820512
6147,0.75,0.5,0.75,0.75,0.5,0.5,0.0004775549188156638,0.2,0.5304304799604157,0.20512820512820512
6148,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.36021771400296887,0.8769230769230769
6149,0.75,0.75,0.75,0.25,0.75,0.5,0.0014326647564469914,0.2,0.25779317169717963,0.20512820512820512
6150,0.5,0.25,0.25,0.5,0.25,0.75,0.0014326647564469914,0.2,0.334982681840673,0.20512820512820512
6151,0.75,0.5,0.75,0.75,0.5,0.5,0.0004775549188156638,0.2,0.421573478476002,0.20512820512820512
6152,0.5,0.0,0.5,0.5,1.0,0.25,0.0014326647564469914,0.2,0.4116773874319644,0.20512820512820512
6153,1.0,0.75,1.0,1.0,0.75,0.75,0.0019102196752626551,0.2,0.3369619000494805,0.20512820512820512
6154,0.5,0.0,0.5,0.75,1.0,0.75,0.0019102196752626551,0.2,0.8891637803067789,0.20512820512820512
6155,0.5,0.0,0.0,0.0,0.5,0.25,0.0,0.2,0.24492825333993076,0.7487179487179487
6156,0.75,0.75,1.0,0.5,0.5,0.5,0.0,0.2,0.707075705096487,0.7435897435897436
6157,0.5,0.0,0.25,0.25,0.25,0.0,0.007163323782234957,0.2,0.47847600197921825,0.20512820512820512
6158,0.75,0.5,0.75,0.75,0.75,0.75,0.0,0.2,0.8772884710539338,0.20512820512820512
6159,0.25,0.0,0.25,0.5,0.0,0.0,0.0,0.2,0.7644730331519051,0.41025641025641024
6160,1.0,0.75,1.0,1.0,0.75,1.0,0.0019102196752626551,0.2,0.9223156853043049,0.20512820512820512
6161,0.0,0.0,0.0,0.5,0.5,0.0,0.0057306590257879654,0.2,0.8327560613557645,0.20512820512820512
6162,0.75,1.0,0.5,0.5,0.75,0.5,0.0,0.2,0.14497773379515094,0.6512820512820513
6163,1.0,1.0,1.0,0.75,1.0,0.75,0.0,0.2,0.504205838693716,0.7487179487179487
6164,0.5,0.5,0.5,0.25,0.75,0.5,0.0009551098376313276,0.2,0.49282533399307277,0.20512820512820512
6165,0.75,0.5,0.75,0.5,0.75,0.25,0.0,0.2,0.5888174171202376,0.24102564102564103
6166,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.504205838693716,0.8
6167,0.75,0.5,1.0,0.5,1.0,0.5,0.0,0.2,0.7634834240475014,0.7435897435897436
6168,0.5,0.5,0.5,0.25,0.5,0.25,0.0009551098376313276,0.2,0.34141514101929743,0.20512820512820512
6169,0.75,0.5,1.0,0.5,0.75,0.75,0.0,0.2,0.504205838693716,0.8769230769230769
6170,0.75,0.75,0.75,0.75,0.75,0.75,0.0,0.2,0.9371598218703613,0.8153846153846154
6171,0.75,0.25,0.75,0.5,0.75,0.75,0.0,0.2,0.18901533894111827,0.20512820512820512
6172,1.0,0.75,0.75,0.75,0.75,1.0,0.0,0.2,0.47847600197921825,0.20512820512820512
6173,0.5,0.25,1.0,0.5,0.5,1.0,0.0,0.2,0.24492825333993076,0.6
6174,0.75,0.25,0.5,0.5,0.5,1.0,0.0014326647564469914,0.2,0.9371598218703613,0.6
6175,0.75,0.5,0.75,0.75,1.0,0.75,0.0,0.2,0.7684314695695201,0.20512820512820512
6176,0.75,0.75,1.0,0.5,0.75,0.5,0.0,0.2,0.47847600197921825,0.20512820512820512
6177,0.25,0.25,0.5,0.75,0.75,0.25,0.0,0.2,0.8812469074715489,0.7487179487179487
6178,0.75,0.25,0.75,1.0,0.5,0.5,0.0004775549188156638,0.2,0.17862444334487879,0.20512820512820512
6179,0.5,0.75,0.75,0.5,0.75,0.75,0.0,0.2,0.47847600197921825,0.20512820512820512
6180,0.5,0.25,0.75,0.5,0.25,0.25,0.0,0.2,0.02028698664027709,0.7487179487179487
6181,0.25,0.0,0.25,0.25,0.75,0.0,0.0004775549188156638,0.2,0.47847600197921825,0.20512820512820512
6182,1.0,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0,0.2,0.442355269668481,0.20512820512820512
6183,0.75,0.75,1.0,0.75,0.75,0.5,0.0,0.2,0.16229589312221673,0.6102564102564103
6184,0.0,0.0,0.0,0.25,0.25,0.5,0.007163323782234957,0.2,0.4819396338446314,0.20512820512820512
6185,0.75,0.25,1.0,0.5,1.0,0.75,0.0019102196752626551,0.2,0.9896091044037606,0.20512820512820512
6186,0.25,0.0,0.0,0.5,0.5,0.0,0.0004775549188156638,0.2,0.12716476991588324,0.20512820512820512
6187,0.75,1.0,0.25,0.75,1.0,0.5,0.0,0.2,0.5235032162295894,0.20512820512820512
6188,0.5,0.75,0.75,1.0,1.0,0.75,0.0004775549188156638,0.2,0.5888174171202376,0.20512820512820512
6189,0.25,0.25,0.5,0.0,0.25,0.75,0.0057306590257879654,0.2,0.28203859475507176,0.20512820512820512
6190,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.48095002474022763,0.20512820512820512
6191,1.0,0.75,1.0,1.0,1.0,1.0,0.0,0.2,0.018802572983671453,0.20512820512820512
6192,0.75,0.25,0.75,0.5,0.5,0.75,0.0009551098376313276,0.2,0.8975754576942109,0.20512820512820512
6193,0.75,0.5,0.75,0.5,1.0,0.5,0.0,0.2,0.02028698664027709,0.7589743589743589
6194,0.0,0.5,0.0,0.0,0.5,0.0,0.01384909264565425,0.2,0.43344878772884715,0.20512820512820512
6195,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.9371598218703613,0.6102564102564103
6196,1.0,0.0,1.0,1.0,0.25,0.25,0.002387774594078319,0.2,0.884710539336962,0.20512820512820512
6197,0.75,0.25,0.75,0.0,0.5,0.25,0.0,0.2,0.504205838693716,0.6
6198,1.0,1.0,0.75,0.5,1.0,1.0,0.0,0.2,0.277090549233053,0.20512820512820512
6199,1.0,0.75,1.0,0.75,1.0,0.75,0.0,0.2,0.5106382978723405,0.7435897435897436
6200,0.75,0.25,1.0,0.75,0.5,0.5,0.0,0.2,0.0905492330529441,0.3435897435897436
6201,0.25,0.5,0.25,0.25,0.5,0.75,0.0019102196752626551,0.2,0.4438396833250866,0.20512820512820512
6202,0.5,0.25,1.0,0.75,0.5,0.75,0.0004775549188156638,0.2,0.7550717466600694,0.41025641025641024
6203,0.75,0.0,0.75,0.5,0.75,0.5,0.0009551098376313276,0.2,0.3369619000494805,0.20512820512820512
6204,0.75,0.5,1.0,0.75,0.75,0.75,0.0,0.2,0.47847600197921825,0.20512820512820512
6205,0.75,0.5,0.75,0.5,0.5,0.25,0.0,0.2,0.243938644235527,0.41025641025641024
6206,0.5,0.5,0.5,0.75,0.5,0.75,0.0,0.2,0.6026719445818902,0.717948717948718
6207,0.75,0.5,0.75,0.25,0.5,0.5,0.0,0.2,0.14893617021276598,0.20512820512820512
6208,0.5,0.25,0.75,0.25,0.5,0.5,0.0009551098376313276,0.2,0.744186046511628,0.20512820512820512
6209,0.5,0.5,0.5,0.5,0.5,0.5,0.0004775549188156638,0.2,0.47847600197921825,0.20512820512820512
6210,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.2,0.504205838693716,0.7487179487179487
6211,0.75,0.25,1.0,0.75,0.75,0.75,0.0019102196752626551,0.2,0.41810984661058886,0.20512820512820512
6212,0.25,0.75,0.25,0.0,0.25,0.5,0.0019102196752626551,0.2,0.48292924294903516,0.20512820512820512
6213,0.0,0.0,0.0,0.0,0.0,0.0,0.0014326647564469914,0.2,0.6125680356259278,0.24102564102564103
6214,0.75,0.5,0.0,0.75,1.0,0.75,0.0014326647564469914,0.2,0.9238000989609105,0.20512820512820512
6215,1.0,0.75,1.0,0.25,0.75,0.5,0.0,0.2,0.24492825333993076,0.7435897435897436
6216,0.5,0.5,1.0,0.25,1.0,0.25,0.0,0.2,0.15141019297377536,0.24102564102564103
6217,1.0,0.5,1.0,0.75,1.0,0.75,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6218,0.5,0.5,0.25,0.0,0.75,0.25,0.0,0.2,0.04502721425037111,0.7435897435897436
6219,0.5,0.25,0.25,0.25,0.5,0.25,0.0019102196752626551,0.2,0.8975754576942109,0.20512820512820512
6220,0.0,0.0,0.0,0.0,0.5,0.0,0.0009551098376313276,0.2,0.9371598218703613,0.7487179487179487
6221,0.75,0.5,0.75,0.5,0.75,0.5,0.0004775549188156638,0.2,0.7763483424047501,0.7589743589743589
6222,0.5,0.75,0.5,0.25,0.5,0.25,0.0009551098376313276,0.2,0.05987135081642752,0.41025641025641024
6223,0.5,0.5,0.25,0.75,0.25,0.5,0.0014326647564469914,0.2,0.4512617516081148,0.20512820512820512
6224,1.0,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0,0.2,0.8861949529935677,0.20512820512820512
6225,0.75,0.5,0.75,0.5,0.75,0.75,0.0,0.2,0.14497773379515094,0.7487179487179487
6226,0.75,0.5,0.75,0.75,0.75,0.75,0.0004775549188156638,0.2,0.5888174171202376,0.20512820512820512
6227,0.75,0.75,0.75,0.75,0.5,1.0,0.0,0.2,0.47105393369619003,0.41025641025641024
6228,0.75,0.75,1.0,1.0,0.75,0.5,0.0004775549188156638,0.2,0.47847600197921825,0.20512820512820512
6229,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.7065809005442851,0.41025641025641024
6230,0.75,0.75,0.75,1.0,0.25,1.0,0.0014326647564469914,0.2,0.0653142008906482,0.20512820512820512
6231,0.75,0.25,0.75,0.75,0.75,0.75,0.0009551098376313276,0.2,0.9287481444829293,0.20512820512820512
6232,0.75,0.0,0.75,0.5,1.0,0.5,0.0,0.2,0.0905492330529441,0.4666666666666667
6233,1.0,0.5,0.75,0.75,0.75,0.75,0.0014326647564469914,0.2,0.4819396338446314,0.20512820512820512
6234,0.5,0.25,0.25,0.25,0.5,0.5,0.0028653295128939827,0.2,0.4438396833250866,0.20512820512820512
6235,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.2,0.7644730331519051,0.06666666666666667
6236,1.0,0.25,0.75,0.75,1.0,0.75,0.0004775549188156638,0.2,0.9223156853043049,0.20512820512820512
6237,0.75,0.25,0.75,0.75,1.0,0.5,0.0004775549188156638,0.2,0.6843146956952004,0.20512820512820512
6238,0.25,0.0,0.5,0.0,0.0,0.5,0.0014326647564469914,0.2,0.6996536368134587,0.24102564102564103
6239,0.5,0.25,1.0,0.25,0.75,0.5,0.0,0.2,0.7550717466600694,0.3435897435897436
6240,0.5,0.5,0.5,0.5,0.5,0.5,0.0004775549188156638,0.2,0.4972785749628897,0.20512820512820512
6241,0.0,0.0,0.0,0.0,1.0,0.0,0.007163323782234957,0.2,0.3735774369124196,0.20512820512820512
6242,0.75,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0009551098376313276,0.2,0.4438396833250866,0.20512820512820512
6243,1.0,0.25,0.75,0.5,0.75,0.75,0.0009551098376313276,0.2,0.8352300841167739,0.20512820512820512
6244,1.0,0.75,1.0,1.0,0.5,1.0,0.0,0.2,0.3795150915388422,0.41025641025641024
6245,0.5,0.25,0.5,0.5,0.75,0.25,0.0009551098376313276,0.2,0.7659574468085107,0.20512820512820512
6246,0.75,0.75,1.0,0.5,0.5,0.75,0.0004775549188156638,0.2,0.05987135081642752,0.7487179487179487
6247,0.75,0.0,1.0,1.0,0.7749999999999999,0.6,0.004775549188156638,0.2,0.16971796140524495,0.20512820512820512
6248,0.75,0.25,1.0,0.75,0.75,0.75,0.0019102196752626551,0.2,0.47847600197921825,0.20512820512820512
6249,0.75,0.75,0.75,0.5,0.75,0.75,0.0004775549188156638,0.2,0.504205838693716,0.7487179487179487
6250,1.0,0.25,1.0,0.75,0.75,1.0,0.0,0.2,0.6551212271152895,0.20512820512820512
6251,1.0,0.5,0.75,0.75,0.75,0.75,0.0009551098376313276,0.2,0.32855022266204853,0.20512820512820512
6252,0.75,0.5,0.75,0.25,1.0,0.75,0.0,0.2,0.02028698664027709,0.7487179487179487
6253,0.5,0.75,0.75,0.25,0.5,0.5,0.0028653295128939827,0.2,0.48292924294903516,0.20512820512820512
6254,1.0,0.5,1.0,1.0,0.75,1.0,0.0019102196752626551,0.2,0.47847600197921825,0.20512820512820512
6255,1.0,0.25,1.0,1.0,1.0,0.5,0.0,0.2,0.11380504700643247,0.20512820512820512
6256,0.75,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.9223156853043049,0.20512820512820512
6257,0.0,0.0,0.25,0.5,0.75,0.5,0.0038204393505253103,0.2,0.7105393369619001,0.20512820512820512
6258,1.0,0.75,1.0,1.0,1.0,1.0,0.0009551098376313276,0.2,0.34537357743691244,0.20512820512820512
6259,0.5,0.0,0.0,0.5,0.5,0.25,0.0004775549188156638,0.2,0.29193468579910936,0.7435897435897436
6260,0.0,0.5,0.0,0.0,0.75,0.0,0.0014326647564469914,0.2,0.4571994062345374,0.20512820512820512
6261,0.25,0.25,0.75,0.0,0.5,0.25,0.0004775549188156638,0.2,0.24492825333993076,0.7487179487179487
6262,0.75,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0,0.2,0.6061355764473034,0.41025641025641024
6263,1.0,1.0,1.0,1.0,1.0,1.0,0.0014326647564469914,0.2,0.47847600197921825,0.8
6264,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.2,0.9371598218703613,0.7435897435897436
6265,1.0,0.75,1.0,0.75,0.75,0.75,0.0,0.2,0.24492825333993076,0.7487179487179487
6266,1.0,0.5,1.0,0.75,0.75,1.0,0.0014326647564469914,0.2,0.4200890648193964,0.20512820512820512
6267,0.5,0.5,0.5,0.25,0.75,0.5,0.0,0.2,0.9371598218703613,0.8307692307692308
6268,0.75,0.25,1.0,0.5,0.75,0.5,0.0004775549188156638,0.2,0.25977238990598717,0.20512820512820512
6269,1.0,0.0,1.0,0.0,1.0,1.0,0.0004775549188156638,0.2,0.02028698664027709,0.20512820512820512
6270,1.0,1.0,0.75,0.5,1.0,0.5,0.0,0.2,0.1959426026719446,0.41025641025641024
6271,0.75,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0057306590257879654,0.2,0.6125680356259278,0.24102564102564103
6272,1.0,0.25,1.0,1.0,1.0,1.0,0.0004775549188156638,0.2,0.504205838693716,0.18974358974358974
6273,0.25,0.25,0.25,0.0,0.25,0.25,0.0,0.2,0.9371598218703613,0.7487179487179487
6274,0.75,0.25,1.0,0.75,0.5,0.75,0.0004775549188156638,0.2,0.24987629886194956,0.20512820512820512
6275,1.0,0.0,1.0,1.0,0.5,1.0,0.002387774594078319,0.2,0.16971796140524495,0.20512820512820512
6276,0.75,0.575,1.0,0.5,0.7749999999999999,0.6,0.0,0.2,0.6932211776348343,0.4666666666666667
6277,0.75,0.25,0.75,1.0,0.5,0.25,0.0,0.2,0.4948045522018803,0.20512820512820512
6278,0.5,0.0,1.0,0.25,0.5,0.25,0.0,0.2,0.6491835724888669,0.8307692307692308
6279,0.75,0.5,0.75,0.5,0.75,0.25,0.0,0.2,0.9371598218703613,0.29743589743589743
6280,0.75,0.0,0.75,0.25,0.5,0.0,0.002387774594078319,0.2,0.47847600197921825,0.20512820512820512
6281,0.75,0.75,0.75,0.75,0.75,0.75,0.0004775549188156638,0.2,0.7456704601682336,0.20512820512820512
6282,0.75,1.0,0.75,1.0,0.75,0.75,0.0004775549188156638,0.2,0.8703612073231075,0.717948717948718
6283,0.75,0.575,0.7749999999999999,0.6,0.7749999999999999,0.6,0.0,0.2,0.5813953488372093,0.717948717948718
6284,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.2,0.7778327560613558,0.41025641025641024
6285,1.0,0.5,1.0,0.75,1.0,1.0,0.0004775549188156638,0.2,0.48292924294903516,0.20512820512820512
6286,1.0,1.0,1.0,1.0,1.0,1.0,0.0038204393505253103,0.2,0.8975754576942109,0.20512820512820512
6287,0.25,0.25,0.75,0.25,0.5,0.0,0.0009551098376313276,0.2,0.05937654626422564,0.717948717948718
6288,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.2,0.49282533399307277,0.20512820512820512
6289,0.75,0.25,0.7749999999999999,0.875,0.875,0.5,0.011461318051575931,0.2,0.25531914893617025,0.41025641025641024
6290,1.0,0.625,0.7749999999999999,0.75,0.75,0.75,0.0009551098376313276,0.2,0.02028698664027709,0.20512820512820512
6291,0.25,0.125,0.7749999999999999,0.25,0.75,0.25,0.002387774594078319,0.2,0.7659574468085107,0.20512820512820512
6292,1.0,0.875,0.7749999999999999,0.875,1.0,1.0,0.0004775549188156638,0.2,0.2211776348342405,0.8
6293,1.0,0.5,0.7749999999999999,0.375,0.875,0.625,0.0,0.2,0.13953488372093026,0.41025641025641024
6294,0.75,0.625,0.7749999999999999,0.75,0.625,0.25,0.0,0.2,0.17862444334487879,0.20512820512820512
6295,0.5,0.625,0.7749999999999999,0.5,0.875,0.125,0.0014326647564469914,0.2,0.6491835724888669,0.6
6296,0.75,0.375,0.7749999999999999,0.5,0.5,0.5,0.008595988538681949,0.2,0.6803562592775855,0.20512820512820512
6297,0.25,0.5,0.7749999999999999,0.625,0.375,0.25,0.002387774594078319,0.2,0.5888174171202376,0.20512820512820512
6298,0.5,0.75,0.7749999999999999,0.25,0.375,0.625,0.0004775549188156638,0.2,0.09648688767936665,0.20512820512820512
6299,1.0,0.75,0.7749999999999999,1.0,0.75,0.75,0.0,0.2,0.2211776348342405,0.41025641025641024
6300,0.25,0.0,0.7749999999999999,0.25,0.25,0.625,0.0,0.2,0.5888174171202376,0.7435897435897436
