,company,location,job-title,overall-ratings,work-balance-stars,culture-values-stars,carrer-opportunities-stars,comp-benefit-stars,senior-mangemnet-stars,helpful-count,year
21182,facebook,"Menlo Park, CA",Former Employee - Anonymous Employee,2.0,1.0,2.0,3.0,5.0,4.0,9,2018.0
21183,facebook,"Menlo Park, CA",Current Employee - Sales Operations Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
21184,facebook,"Menlo Park, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
21185,facebook,"Menlo Park, CA",Current Employee - Securitas Security Guard,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
21186,facebook,"Menlo Park, CA",Former Employee - Principal RF Engineer,4.0,4.0,3.0,5.0,5.0,4.0,1,2018.0
21187,facebook,"Austin, TX",Current Employee - Learning and Development Manager,5.0,4.0,5.0,5.0,5.0,5.0,3,2018.0
21188,facebook,"Menlo Park, CA",Current Employee - Engineering Training Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0,2018.0
21189,facebook,"Menlo Park, CA",Current Employee - Content Strategist,5.0,4.0,5.0,5.0,5.0,5.0,2,2018.0
21190,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
21191,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,3.9,4.5,4.4,4.6,4.3,0,2018.0
21192,facebook,"San Francisco, CA",Current Employee - Recruiter,5.0,5.0,4.5,5.0,5.0,5.0,0,2018.0
21193,facebook,"South Seattle, WA",Current Employee - Production Engineer,5.0,4.0,5.0,5.0,5.0,5.0,9,2017.0
21194,facebook,"Austin, TX",Current Employee - Account Manager SMB,5.0,4.0,4.0,5.0,5.0,5.0,1,2018.0
21195,facebook,"Menlo Park, CA",Current Employee - Project Manager,5.0,5.0,5.0,5.0,4.0,5.0,2,2018.0
21196,facebook,"Menlo Park, CA",Current Employee - Data Scientist,4.0,5.0,5.0,4.0,4.0,5.0,6,2018.0
21197,facebook,"Menlo Park, CA",Current Employee - Technical Recruiter,4.0,4.0,5.0,3.0,5.0,4.0,4,2018.0
21198,facebook,"Fort Worth, TX",Current Employee - Critical Facility Engineer,5.0,5.0,5.0,5.0,5.0,5.0,3,2018.0
21199,facebook,"Menlo Park, CA",Current Employee - Software Engineer,4.0,3.0,4.0,4.0,5.0,1.0,11,2018.0
21200,facebook,"Menlo Park, CA",Current Employee - Marketing Manager,5.0,4.0,5.0,5.0,5.0,5.0,6,2017.0
21201,facebook,"Menlo Park, CA",Current Employee - Sourcer,4.0,3.9,4.5,4.4,4.6,4.3,1,2018.0
21202,facebook,"San Francisco, CA",Current Employee - Human Resources,1.0,1.0,2.0,2.0,3.0,2.0,15,2018.0
21203,facebook,"Menlo Park, CA",Current Employee - Operations Program Manager,5.0,4.0,5.0,5.0,5.0,5.0,0,2018.0
21204,facebook,"Menlo Park, CA",Former Employee - Business Process Manager,5.0,5.0,5.0,5.0,5.0,3.0,0,2018.0
21205,facebook,"Menlo Park, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2018.0
21206,facebook,"Seattle, WA",Current Employee - Software Engineer,5.0,2.0,5.0,5.0,5.0,3.0,2,2018.0
21207,facebook,"Menlo Park, CA",Current Employee - Senior Product Manager,3.0,3.0,4.0,2.0,5.0,3.0,23,2017.0
21208,facebook,"Seattle, WA",Current Employee - Data Engineer,5.0,4.0,5.0,4.0,5.0,5.0,1,2018.0
21209,facebook,"San Jose, CA",Former Employee - Senior Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,1,2018.0
21210,facebook,"Mountain View, CA",Former Employee - Anonymous Employee,1.0,1.0,1.0,2.0,5.0,2.0,11,2018.0
21211,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
21212,facebook,"New York, NY",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21213,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,5.0,5,2017.0
21214,facebook,"Menlo Park, CA",Current Employee - Software Engineer,4.0,2.0,5.0,5.0,5.0,3.0,0,2018.0
21215,facebook,"Boston, MA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21216,facebook,"Seattle, WA",Current Employee - Technical Sourcer,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
21217,facebook,"Menlo Park, CA",Current Employee - Software Engineer,3.0,1.0,5.0,4.0,4.0,3.0,10,2017.0
21218,facebook,"Menlo Park, CA",Current Employee - Business Analyst,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21219,facebook,"New York, NY",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21220,facebook,"Menlo Park, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21221,facebook,"Seattle, WA",Current Employee - IOS Recruiter,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21222,facebook,"San Francisco, CA",Current Employee - Project Manager,5.0,5.0,3.0,5.0,4.0,5.0,0,2017.0
21223,facebook,"Menlo Park, CA",Current Employee - Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21224,facebook,"Washington, DC",Current Employee - Freelancer,5.0,4.0,4.0,4.0,4.0,5.0,2,2017.0
21225,facebook,"New York, NY",Current Employee - Marketing Science Partner,5.0,5.0,5.0,4.0,5.0,4.0,3,2017.0
21226,facebook,"Menlo Park, CA",Former Employee - Software Engineer(Internship),5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21227,facebook,"Menlo Park, CA",Current Employee - Content Marketing Manager,5.0,4.0,3.0,5.0,3.0,4.0,1,2017.0
21228,facebook,"Menlo Park, CA",Current Employee - Director of Engineering,4.0,3.0,4.0,5.0,5.0,3.0,1,2017.0
21229,facebook,"Menlo Park, CA",Former Employee - Specialist,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21230,facebook,"Menlo Park, CA",Current Employee - Product Quality Analyst,5.0,2.0,5.0,5.0,5.0,5.0,2,2017.0
21231,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21232,facebook,"Menlo Park, CA",Former Employee - Anonymous Employee,5.0,1.0,4.0,5.0,5.0,3.0,5,2017.0
21233,facebook,"New York, NY",Former Employee - Software Engineer V,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21234,facebook,"Seattle, WA",Current Employee - Engineering Manager,5.0,4.0,5.0,4.0,5.0,5.0,5,2017.0
21235,facebook,"Menlo Park, CA",Current Employee - Software Engineer,3.0,3.0,4.0,4.0,4.0,2.0,1,2017.0
21236,facebook,"New York, NY",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21237,facebook,"Menlo Park, CA",Former Employee - Product Manager,4.0,3.0,3.0,3.0,5.0,3.0,4,2017.0
21238,facebook,"Seattle, WA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21239,facebook,"San Francisco, CA",Current Employee - Technical Employee,3.0,2.0,4.0,3.0,3.0,3.0,0,2017.0
21240,facebook,"Menlo Park, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,4.0,2,2017.0
21241,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,3,2017.0
21242,facebook,"Menlo Park, CA",Current Employee - Content Specialist,5.0,4.0,5.0,4.0,5.0,4.0,0,2017.0
21243,facebook,"Menlo Park, CA",Current Employee - Product Designer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21244,facebook,"New York, NY",Current Employee - Production Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21245,facebook,"Menlo Park, CA",Former Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21246,facebook,"Menlo Park, CA",Current Employee - Data Scientist,5.0,3.0,5.0,5.0,5.0,5.0,1,2017.0
21247,facebook,"Menlo Park, CA",Current Employee - Executive Assistant,5.0,5.0,5.0,5.0,5.0,5.0,4,2017.0
21248,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21249,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,3.0,5.0,5.0,5.0,5.0,0,2017.0
21250,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,4.0,5.0,5.0,5.0,5.0,2,2017.0
21251,facebook,"Menlo Park, CA",Current Employee - Product Specialist,5.0,4.0,5.0,5.0,5.0,5.0,2,2017.0
21252,facebook,"Menlo Park, CA",Former Employee - Manager,5.0,3.0,5.0,5.0,5.0,5.0,0,2017.0
21253,facebook,"Menlo Park, CA",Current Employee - Technical Recruiter,5.0,3.0,5.0,4.0,4.0,5.0,0,2017.0
21254,facebook,"Menlo Park, CA",Former Employee - Software Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0,2017.0
21255,facebook,"Menlo Park, CA",Former Employee - Anonymous Employee,4.0,3.0,5.0,4.0,4.0,3.0,0,2017.0
21256,facebook,"Menlo Park, CA",Former Employee - Data Scientist,5.0,4.0,5.0,4.0,5.0,5.0,0,2017.0
21257,facebook,"Menlo Park, CA",Current Employee - Recruiter,5.0,3.0,5.0,5.0,5.0,3.0,0,2017.0
21258,facebook,"Chicago, IL",Former Employee - Software Developer,5.0,5.0,5.0,4.0,4.0,3.0,0,2017.0
21259,facebook,"Seattle, WA",Current Employee - SWE,5.0,5.0,5.0,5.0,5.0,4.0,0,2017.0
21260,facebook,"Menlo Park, CA",Former Employee - Communications Manager,4.0,1.0,4.0,4.0,5.0,3.0,0,2017.0
21261,facebook,"Menlo Park, CA",Former Employee - Software Engineer,3.0,2.0,2.0,2.0,4.0,4.0,10,2017.0
21262,facebook,"Menlo Park, CA",Current Employee - Administrative Assistant,5.0,5.0,5.0,5.0,5.0,5.0,7,2017.0
21263,facebook,"Menlo Park, CA",Current Employee - Financial Analyst,5.0,3.0,5.0,4.0,4.0,5.0,1,2017.0
21264,facebook,"Chicago, IL",Current Employee - Senior Web Developer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21265,facebook,"Seattle, WA",Current Employee - Data Scientist,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21266,facebook,"Menlo Park, CA",Current Employee - Software Engineer,4.0,4.0,5.0,5.0,5.0,3.0,0,2017.0
21267,facebook,"Menlo Park, CA",Current Employee - Summer Intern,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21268,facebook,"New York, NY",Current Employee - Engineering Manager,5.0,4.0,5.0,5.0,5.0,5.0,3,2017.0
21269,facebook,"Los Angeles, CA",Former Employee - Graphic Designer,4.0,3.0,3.0,5.0,4.0,4.0,0,2017.0
21270,facebook,"San Francisco, CA",Former Employee - Marketing Specialist,5.0,3.9,4.5,4.4,4.6,4.3,0,2017.0
21271,facebook,"New York, NY",Current Employee - BI Operations,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21272,facebook,"Seattle, WA",Current Employee - Production Engineer,5.0,4.0,5.0,5.0,5.0,5.0,2,2017.0
21273,facebook,"Menlo Park, CA",Current Employee - Integrity Analyst,5.0,5.0,5.0,4.0,4.0,5.0,0,2017.0
21274,facebook,"Menlo Park, CA",Former Employee - Director of Communications,4.0,2.0,3.0,3.0,5.0,2.0,7,2017.0
21275,facebook,"New York, NY",Current Employee - Senior Software Engineer,4.0,5.0,4.0,3.0,5.0,5.0,0,2017.0
21276,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21277,facebook,"New York, NY",Current Employee - Associate,3.0,2.0,2.0,2.0,3.0,2.0,0,2017.0
21278,facebook,"Seattle, WA",Current Employee - Software QA Engineering Manager,5.0,3.0,5.0,5.0,5.0,5.0,2,2017.0
21279,facebook,"Menlo Park, CA",Former Employee - Software Engineer,2.0,1.0,1.0,2.0,4.0,2.0,21,2017.0
21280,facebook,"Menlo Park, CA",Former Employee - Recruiter,1.0,1.0,1.0,1.0,4.0,1.0,20,2017.0
21281,facebook,"Menlo Park, CA",Current Employee - Finance Analyst,5.0,3.0,5.0,5.0,5.0,5.0,2,2017.0
21282,facebook,"Menlo Park, CA",Former Employee - Contractor,4.0,5.0,5.0,4.0,4.0,5.0,1,2017.0
21283,facebook,"Menlo Park, CA",Current Employee - Data Engineer,5.0,4.0,5.0,5.0,5.0,5.0,2,2017.0
21284,facebook,"Menlo Park, CA",Current Employee - Hardware Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21285,facebook,"New York, NY",Former Employee - Software Engineering Intern,5.0,3.0,4.0,5.0,5.0,5.0,1,2017.0
21286,facebook,"Menlo Park, CA",Current Employee - Solutions Engineer,5.0,3.0,5.0,5.0,5.0,5.0,3,2017.0
21287,facebook,"Menlo Park, CA",Current Employee - Administrative Assistant,5.0,4.0,5.0,5.0,5.0,5.0,3,2017.0
21288,facebook,"Menlo Park, CA",Current Employee - Public Content,4.0,4.0,3.0,4.0,3.0,2.0,0,2017.0
21289,facebook,"Menlo Park, CA",Current Employee - Senior Software Engineer,5.0,3.0,5.0,5.0,4.0,5.0,4,2017.0
21290,facebook,"New York, NY",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21291,facebook,"Fort Worth, TX",Former Employee - Software Engineer,4.0,5.0,5.0,3.0,4.0,4.0,0,2017.0
21292,facebook,"Menlo Park, CA",Current Employee - Recruiting,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
21293,facebook,"Menlo Park, CA",Current Employee - Product Designer,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
21294,facebook,"Seattle, WA",Current Employee - Engineering Manager,5.0,3.0,5.0,5.0,5.0,5.0,2,2017.0
21295,facebook,"Lewisville, TX",Current Employee - Co Owner,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21296,facebook,"Menlo Park, CA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21297,facebook,"Menlo Park, CA",Current Employee - Quantitative Researcher,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21298,facebook,"Seattle, WA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21299,facebook,"Menlo Park, CA",Current Employee - Analyst,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21300,facebook,"Menlo Park, CA",Current Employee - Product Analyst,4.0,4.0,5.0,4.0,4.0,5.0,0,2017.0
21301,facebook,"New York, NY",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21302,facebook,"Menlo Park, CA",Current Employee - Engineering Manager,5.0,3.0,5.0,5.0,5.0,5.0,0,2017.0
21303,facebook,"Seattle, WA",Current Employee - Senior Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21304,facebook,"Menlo Park, CA",Current Employee - Software Engineer(Internship),4.0,3.0,4.0,5.0,5.0,4.0,1,2017.0
21305,facebook,"New York, NY",Former Employee - Mentor,5.0,5.0,5.0,4.0,1.0,5.0,0,2017.0
21306,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,4.0,4.0,5.0,4.0,5.0,5.0,0,2017.0
21307,facebook,"Menlo Park, CA",Current Employee - Director,5.0,2.0,4.0,3.0,4.0,4.0,0,2017.0
21308,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21309,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,3.0,5.0,5.0,5.0,5.0,2,2017.0
21310,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21311,facebook,"New York, NY",Current Employee - Senior Software Engineer,5.0,2.0,5.0,5.0,5.0,5.0,1,2017.0
21312,facebook,"Fort Worth, TX",Current Employee - Critical Facility Engineer,5.0,4.0,5.0,5.0,5.0,5.0,1,2017.0
21313,facebook,"Menlo Park, CA",Current Employee - AV Technician,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21314,facebook,"Menlo Park, CA",Current Employee - Senior Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21315,facebook,"Menlo Park, CA",Former Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21316,facebook,"Menlo Park, CA",Former Employee - Software Engineer,5.0,4.0,5.0,4.0,4.0,3.0,15,2017.0
21317,facebook,"Menlo Park, CA",Current Employee - Data Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21318,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21319,facebook,"Menlo Park, CA",Current Employee - Facilities Manager,3.0,4.0,5.0,2.0,5.0,2.0,3,2017.0
21320,facebook,"Pleasant Hill, CA",Current Employee - Product Designer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21321,facebook,"Menlo Park, CA",Former Employee - Product Manager,3.0,1.0,4.0,5.0,5.0,3.0,21,2017.0
21322,facebook,"Seattle, WA",Current Employee - Software Engineer,3.0,2.0,2.0,3.0,5.0,2.0,4,2017.0
21323,facebook,"Seattle, WA",Current Employee - Product Designer,5.0,4.0,5.0,5.0,5.0,3.0,5,2017.0
21324,facebook,"Menlo Park, CA",Current Employee - Product Designer,5.0,5.0,5.0,5.0,5.0,4.0,7,2017.0
21325,facebook,"San Francisco, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,4.0,45,2017.0
21326,facebook,"West Menlo Park, CA",Current Employee - Culinary IS Analyst,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21327,facebook,"San Francisco, CA",Current Employee - Research,5.0,4.0,4.0,4.0,4.0,4.0,1,2017.0
21328,facebook,"Menlo Park, CA",Current Employee - Software Engineering,4.0,3.0,4.0,5.0,5.0,3.0,0,2017.0
21329,facebook,"Palo Alto, CA",Former Employee - Helpdesk Support,1.0,2.0,1.0,2.0,5.0,1.0,8,2017.0
21330,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21331,facebook,"Menlo Park, CA",Current Employee - Technical Program Manager,5.0,5.0,4.0,4.0,5.0,5.0,1,2017.0
21332,facebook,"Menlo Park, CA",Current Employee - Content Writer,4.0,4.0,4.0,3.0,4.0,4.0,0,2017.0
21333,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,7,2017.0
21334,facebook,"Menlo Park, CA",Current Employee - Software Engineer,4.0,4.0,5.0,5.0,4.0,4.0,0,2017.0
21335,facebook,"Myrtle Beach, SC",Former Employee - Anonymous Employee,5.0,2.0,3.0,3.0,2.0,1.0,1,2017.0
21336,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21337,facebook,"Seattle, WA",Former Employee - Software Engineer,5.0,5.0,4.0,5.0,5.0,4.0,0,2017.0
21338,facebook,"Austin, TX",Former Employee - Community Operations Contractor,3.0,3.9,4.5,4.4,4.6,4.3,3,2017.0
21339,facebook,"Menlo Park, CA",Current Employee - Insights Manager,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
21340,facebook,"Seattle, WA",Current Employee - Software Engineer,5.0,3.9,4.5,4.4,4.6,4.3,1,2017.0
21341,facebook,"Menlo Park, CA",Former Employee - Business Operations,4.0,4.0,5.0,4.0,4.0,5.0,4,2017.0
21342,facebook,"Seattle, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
21343,facebook,"Menlo Park, CA",Current Employee - Program Manager,5.0,5.0,5.0,4.0,4.0,4.0,2,2017.0
21344,facebook,"Seattle, WA",Former Employee - Software Engineering Manager,5.0,3.0,5.0,5.0,5.0,3.0,1,2017.0
21345,facebook,"Menlo Park, CA",Current Employee - Designer,5.0,1.0,5.0,5.0,5.0,4.0,1,2017.0
21346,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,4.0,5.0,5.0,5.0,5.0,3,2017.0
21347,facebook,"Menlo Park, CA",Former Employee - UI Engineer,2.0,1.0,1.0,2.0,5.0,1.0,13,2017.0
21348,facebook,"Menlo Park, CA",Current Employee - Technical Recruiter,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
21349,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21350,facebook,"Menlo Park, CA",Current Employee - Engineering Manager,4.0,2.0,5.0,5.0,5.0,4.0,0,2017.0
21351,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,7,2017.0
21352,facebook,"Menlo Park, CA",Current Employee - Data Scientist,5.0,2.0,5.0,5.0,5.0,5.0,6,2017.0
21353,facebook,"Redmond, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21354,facebook,"Menlo Park, CA",Current Employee - Solutions Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21355,facebook,"San Francisco, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21356,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,3.0,5.0,5.0,5.0,4.3,0,2017.0
21357,facebook,"Menlo Park, CA",Current Employee - Program Manager,5.0,4.0,5.0,5.0,4.0,5.0,1,2017.0
21358,facebook,"Menlo Park, CA",Current Employee - Senior Software Engineer,5.0,4.0,3.0,5.0,5.0,5.0,0,2017.0
21359,facebook,"Menlo Park, CA",Former Employee - Research Participant Recruiter,5.0,5.0,5.0,3.0,5.0,5.0,2,2017.0
21360,facebook,"Menlo Park, CA",Current Employee - Product Marketing Manager,5.0,3.9,4.5,4.4,4.6,4.3,2,2017.0
21361,facebook,"Menlo Park, CA",Current Employee - Sales Trainer,5.0,5.0,5.0,5.0,5.0,5.0,1,2017.0
21362,facebook,"Menlo Park, CA",Current Employee - Product Manager,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21363,facebook,"Menlo Park, CA",Former Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,2,2017.0
21364,facebook,"Menlo Park, CA",Former Employee - Software Engineer,4.0,1.0,3.0,3.0,4.0,1.0,3,2017.0
21365,facebook,"Menlo Park, CA",Current Employee - Sales,5.0,3.0,5.0,5.0,5.0,5.0,0,2017.0
21366,facebook,"Menlo Park, CA",Current Employee - Product Quality Analyst,5.0,3.0,5.0,5.0,5.0,5.0,2,2017.0
21367,facebook,"New York, NY",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21368,facebook,"Austin, TX",Former Employee - SMB Account Executive,4.0,3.0,4.0,2.0,2.0,3.0,0,2017.0
21369,facebook,"Menlo Park, CA",Former Employee - Anonymous Employee,4.0,3.0,4.0,4.0,5.0,4.3,0,2017.0
21370,facebook,"Menlo Park, CA","Current Employee - Director, Customer Insights",5.0,3.0,4.0,5.0,5.0,4.0,0,2017.0
21371,facebook,"Seattle, WA",Current Employee - User Experience Researcher,5.0,4.0,5.0,5.0,5.0,5.0,4,2017.0
21372,facebook,"Menlo Park, CA","Current Employee - Technical Recruiter, Leadership",5.0,5.0,5.0,5.0,5.0,5.0,5,2017.0
21373,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,4.0,5.0,3.0,5.0,5.0,0,2017.0
21374,facebook,"Menlo Park, CA",Current Employee - Anonymous Employee,5.0,2.0,4.0,3.0,2.0,3.0,0,2017.0
21375,facebook,"San Francisco, CA",Former Employee - Frontend Engineer,4.0,4.0,4.0,5.0,5.0,4.0,0,2017.0
21376,facebook,"Seattle, WA",Current Employee - Anonymous Employee,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21377,facebook,"Menlo Park, CA",Current Employee - Market Leader,5.0,5.0,5.0,5.0,5.0,4.0,0,2017.0
21378,facebook,"Austin, TX",Current Employee - Account Manager,5.0,5.0,5.0,5.0,5.0,5.0,5,2017.0
21379,facebook,"Menlo Park, CA",Current Employee - Content Specialist,5.0,5.0,4.0,4.0,4.0,5.0,2,2017.0
21380,facebook,"Chicago, IL",Former Employee - Content Manager,3.0,3.0,4.0,2.0,4.0,4.0,4,2017.0
21381,facebook,"Menlo Park, CA",Former Employee - Product Manager,4.0,3.0,4.0,4.0,4.0,4.0,0,2017.0
21382,facebook,"Menlo Park, CA",Current Employee - Data Scientist,5.0,5.0,5.0,5.0,4.0,5.0,2,2017.0
21383,facebook,"Austin, TX",Current Employee - Account Manager,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
21384,facebook,"San Francisco, CA",Current Employee - Software Engineer,5.0,3.0,5.0,5.0,5.0,3.0,0,2017.0
21385,facebook,"Austin, TX",Current Employee - Account Manager,5.0,4.0,5.0,5.0,4.0,5.0,3,2017.0
21386,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21387,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21388,facebook,"Menlo Park, CA",Current Employee - Recruiting Coordinator,5.0,5.0,5.0,3.0,4.0,5.0,1,2017.0
21389,facebook,"New York, NY",Current Employee - Creative Strategist,5.0,4.0,5.0,4.0,5.0,4.0,2,2017.0
21390,facebook,"Redmond, WA",Current Employee - Senior Research Scientist,5.0,5.0,5.0,5.0,4.0,4.0,1,2017.0
21391,facebook,"New York, NY",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,3,2017.0
21392,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,4.0,5.0,5.0,5.0,0,2017.0
21393,facebook,"Austin, TX",Current Employee - Account Manager,3.0,3.0,4.0,4.0,3.0,3.0,4,2017.0
21394,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21395,facebook,"Menlo Park, CA",Current Employee - Technical Sourcer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21396,facebook,"Menlo Park, CA",Current Employee - Production Engineer,5.0,3.0,4.0,5.0,5.0,4.0,0,2017.0
21397,facebook,"Seattle, WA",Former Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21398,facebook,"Menlo Park, CA",Current Employee - Global Manager,5.0,4.0,5.0,5.0,5.0,4.0,0,2017.0
21399,facebook,"Mountain View, CA",Former Employee - Product Design Intern,5.0,3.0,5.0,5.0,5.0,5.0,0,2017.0
21400,facebook,"Menlo Park, CA",Current Employee - Art Director,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21401,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21402,facebook,"Menlo Park, CA",Current Employee - Product Specialist,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
21403,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,4.0,5.0,5.0,5.0,5.0,0,2017.0
21404,facebook,"Menlo Park, CA",Current Employee - Administrative Assistant,5.0,2.0,5.0,5.0,5.0,3.0,9,2017.0
21405,facebook,"Menlo Park, CA",Current Employee - Software Engineer,5.0,5.0,5.0,5.0,5.0,5.0,0,2017.0
